iter	Logloss
237	0.04229062765
238	0.04227242024
239	0.04225666232
240	0.04223823227
241	0.04222676436
242	0.0422057496
243	0.04219093234
244	0.04217990375
245	0.04216933359
246	0.04215443558
247	0.0421406083
248	0.04212817855
249	0.0421141559
250	0.04210185699
251	0.04208845923
252	0.04207727489
253	0.04206289431
254	0.04204998106
255	0.04203697402
256	0.0420287862
257	0.0420100031
258	0.04199267441
259	0.04197460891
260	0.04196029174
261	0.04194555639
262	0.04192906703
263	0.04191772211
264	0.04190225298
265	0.0418910743
266	0.0418796781
267	0.04186560872
268	0.04185471789
269	0.04184372342
270	0.04183599266
271	0.04182124248
272	0.04181305223
273	0.04179955468
274	0.04178886698
275	0.04177653364
276	0.04176494124
277	0.04175604004
278	0.04174730241
279	0.04173866925
280	0.04172760591
281	0.04171613418
282	0.04170699535
283	0.04169724942
284	0.04168507192
285	0.04167614469
286	0.04166370074
287	0.04165341755
288	0.04164769321
289	0.0416361712
290	0.04162466379
291	0.04161639136
292	0.04160242028
293	0.04159411377
294	0.04158326158
295	0.04157495308
296	0.04156735551
297	0.04156179983
298	0.04154928842
299	0.04154101465
300	0.04153001612
301	0.04152104844
302	0.04151157408
303	0.04150325353
304	0.04149092036
305	0.04148256782
306	0.04147171026
307	0.04146246038
308	0.04145628564
309	0.0414477116
310	0.04144156795
311	0.04143300579
312	0.04142290485
313	0.04141131231
314	0.04140107184
315	0.04139405049
316	0.04138723689
317	0.04137801439
318	0.04137128303
319	0.0413626419
320	0.04135670632
321	0.04134484349
322	0.04133522814
323	0.04132450167
324	0.04131392797
325	0.04130511354
326	0.04129760799
327	0.04128924217
328	0.04128127336
329	0.04127528227
330	0.04126404234
331	0.04125443771
332	0.04124298492
333	0.04123529498
334	0.04122626196
335	0.04121700306
336	0.04120845749
337	0.04120161105
338	0.04119314623
339	0.04118532941
340	0.04117868278
341	0.04116914706
342	0.04115983926
343	0.04115025133
344	0.04114474837
345	0.0411392074
346	0.04113076496
347	0.0411227507
348	0.04111353418
349	0.04110521005
350	0.04109922834
351	0.04109259025
352	0.0410851933
353	0.04107783703
354	0.04107267
355	0.04106645884
356	0.04105865948
357	0.04105223549
358	0.04104650588
359	0.04104014629
360	0.0410333407
361	0.04102589203
362	0.0410209003
363	0.04101565963
364	0.04100978597
365	0.04100305383
366	0.04099450163
367	0.04098827076
368	0.04098172581
369	0.04097415392
370	0.04096785955
371	0.04096447504
372	0.04096038072
373	0.04095682859
374	0.04095175549
375	0.04094541314
376	0.040938401
377	0.04093354345
378	0.04092823524
379	0.04092137723
380	0.04091645802
381	0.04090945602
382	0.04090295098
383	0.04089744285
384	0.04089051572
385	0.04088185422
386	0.0408766715
387	0.04086848686
388	0.04086238092
389	0.04085573988
390	0.04085091029
391	0.04084495934
392	0.04084048
393	0.04083392879
394	0.04082808804
395	0.0408242564
396	0.04082025577
397	0.04081510125
398	0.04080994067
399	0.04080516736
400	0.04079789645
401	0.04079112763
402	0.04078560432
403	0.04078022243
404	0.04077362112
405	0.04076788895
406	0.04076208602
407	0.0407551845
408	0.04075157474
409	0.04074687046
410	0.04074268445
411	0.04073778823
412	0.04073295024
413	0.04072677978
414	0.04072115958
415	0.04071485664
416	0.04070996639
417	0.04070489574
418	0.04070072238
419	0.04069270507
420	0.04068885391
421	0.04068356764
422	0.04067903624
423	0.04067303617
424	0.04066850358
425	0.04066389351
426	0.04065869166
427	0.04065543156
428	0.04065109953
429	0.04064729393
430	0.04064232448
431	0.04063624749
432	0.04063138923
433	0.04062558805
434	0.04062003572
435	0.04061581742
436	0.04061135183
437	0.0406066132
438	0.04060270278
439	0.04059827477
440	0.04059628462
441	0.04059523973
442	0.04058687152
443	0.04058163337
444	0.04057808494
445	0.04057428432
446	0.04057021867
447	0.04056460463
448	0.04055915811
449	0.04055502113
450	0.04055101158
451	0.04054491422
452	0.04054001334
453	0.04053685914
454	0.0405317649
455	0.04052789369
456	0.04052346164
457	0.04051845518
458	0.04051403607
459	0.04051058792
460	0.04050609376
461	0.04050331615
462	0.04049739637
463	0.04049446751
464	0.04049176909
465	0.04048538708
466	0.0404794618
467	0.04047461918
468	0.04047072127
469	0.04046614374
470	0.0404621897
471	0.04045764213
472	0.04045017772
473	0.04044609238
474	0.04044231057
475	0.04043861333
476	0.04043407451
477	0.04043057496
478	0.04042718126
479	0.04042148851
480	0.04041818327
481	0.04041485356
482	0.04041215329
483	0.04041008789
484	0.04040532525
485	0.04040233137
486	0.04039716404
487	0.04039507994
488	0.04038847385
489	0.0403857914
490	0.04038126345
491	0.04037746057
492	0.04037628457
493	0.04037248313
494	0.04036871286
495	0.04036476206
496	0.04036135874
497	0.04035777676
498	0.04035384322
499	0.04034972757
500	0.04034694735
501	0.04034318716
502	0.04034056575
503	0.04033985485
504	0.04033677091
505	0.04033087125
506	0.04032679578
507	0.04032232915
508	0.04031757349
509	0.04031414684
510	0.04031017846
511	0.04030652192
512	0.0403036275
513	0.0402987856
514	0.0402952294
515	0.04029226816
516	0.04028978619
517	0.04028681753
518	0.04028394144
519	0.04028161215
520	0.04027761293
521	0.04027530101
522	0.04027157182
523	0.04026730523
524	0.04026292527
525	0.04025840048
526	0.040254539
527	0.04024965042
528	0.04024728503
529	0.04024307672
530	0.04023973109
531	0.04023458056
532	0.0402304974
533	0.04022655028
534	0.04022255014
535	0.04021977263
536	0.04021614628
537	0.04021374219
538	0.040210334
539	0.04020829836
540	0.04020506399
541	0.04020162382
542	0.04019774874
543	0.04019419242
544	0.04018912511
545	0.04018484402
546	0.04018405416
547	0.04018025084
548	0.04017602164
549	0.04017482935
550	0.04017044527
551	0.04016688526
552	0.04016585505
553	0.04016248004
554	0.04015765668
555	0.04015331721
556	0.04014874349
557	0.04014470358
558	0.04014183133
559	0.04013950415
560	0.04013552594
561	0.04013190492
562	0.04012943329
563	0.04012712071
564	0.04012293193
565	0.04011967636
566	0.04011620981
567	0.0401135759
568	0.04011088863
569	0.04010987065
570	0.04010588334
571	0.04010218681
572	0.04009904513
573	0.04009629571
574	0.04009298219
575	0.04009030046
576	0.04008570638
577	0.04008278071
578	0.04008141676
579	0.04007784894
580	0.04007241355
581	0.0400689505
582	0.04006669646
583	0.04006192912
584	0.04005963799
585	0.04005644733
586	0.04005313909
587	0.04004918268
588	0.04004586252
589	0.04004126638
590	0.04003861095
591	0.04003559714
592	0.04003149504
593	0.04002958467
594	0.04002577101
595	0.04002184784
596	0.0400175787
597	0.04001292919
598	0.04000953352
599	0.04000618887
600	0.04000461064
601	0.04000290992
602	0.04000078142
603	0.03999656666
604	0.03999396318
605	0.03999074938
606	0.03998673449
607	0.03998286286
608	0.03997938244
609	0.0399762338
610	0.03997341986
611	0.03997067433
612	0.03996673788
613	0.03996292118
614	0.03995857553
615	0.03995405338
616	0.03995019898
617	0.03994725242
618	0.03994433831
619	0.03994156408
620	0.03993780039
621	0.03993337811
622	0.03992878445
623	0.03992526814
624	0.03992147376
625	0.03991690384
626	0.03991413616
627	0.03991261058
628	0.03991064075
629	0.0399086562
630	0.03990652271
631	0.03990534785
632	0.03990153278
633	0.03989722792
634	0.03989442048
635	0.03989327515
636	0.03989080765
637	0.03988792828
638	0.03988520233
639	0.03988208816
640	0.03987837009
641	0.03987449302
642	0.03987227259
643	0.0398699488
644	0.03986841008
645	0.03986571114
646	0.03986317202
647	0.03986084868
648	0.03985819664
649	0.03985529296
650	0.03985249821
651	0.03984941873
652	0.03984466371
653	0.03984038106
654	0.0398351297
655	0.03983208564
656	0.03982843082
657	0.03982578659
658	0.03982336287
659	0.03981856405
660	0.03981582407
661	0.03981437143
662	0.03981079703
663	0.03980810677
664	0.03980443438
665	0.0398011138
666	0.03979806482
667	0.03979628452
668	0.0397924578
669	0.03979083429
670	0.03978604619
671	0.03978249528
672	0.0397787897
673	0.03977521184
674	0.03977392413
675	0.03977141024
676	0.03977039516
677	0.03976738666
678	0.03976439735
679	0.03976189566
680	0.03975779153
681	0.03975430259
682	0.03975102952
683	0.03974808076
684	0.03974576836
685	0.03974383318
686	0.03974003857
687	0.03973817829
688	0.03973541454
689	0.03973186667
690	0.0397294917
691	0.03972922779
692	0.03972622825
693	0.03972269232
694	0.03972036539
695	0.03971824964
696	0.0397146506
697	0.03971040231
698	0.0397067252
699	0.03970468256
700	0.03970299732
701	0.03969974545
702	0.03969776111
703	0.03969463376
704	0.03969149364
705	0.03968803705
706	0.0396866342
707	0.03968391816
708	0.03968164766
709	0.03967913255
710	0.03967466105
711	0.03967046057
712	0.03966889483
713	0.03966604926
714	0.03966318283
715	0.03966209221
716	0.03965998333
717	0.03965694739
718	0.03965523913
719	0.03965319604
720	0.03965181704
721	0.03964791857
722	0.03964579534
723	0.03964278
724	0.03963960957
725	0.03963813554
726	0.03963590694
727	0.0396301998
728	0.03962912059
729	0.03962872563
730	0.03962531635
731	0.03962207338
732	0.03962146125
733	0.03962022707
734	0.03961508314
735	0.03961227947
736	0.03960986341
737	0.03960608539
738	0.03960398368
739	0.03960100406
740	0.03959926441
741	0.03959820687
742	0.03959601474
743	0.03959292151
744	0.0395905911
745	0.03958785815
746	0.03958483574
747	0.03958277905
748	0.03957968295
749	0.0395782718
750	0.03957598179
751	0.03957316633
752	0.03957007397
753	0.03956758284
754	0.03956460617
755	0.03956129061
756	0.03955872414
757	0.03955636405
758	0.03955428514
759	0.03955167764
760	0.03954975225
761	0.03954661674
762	0.03954318652
763	0.03954186657
764	0.03953941298
765	0.03953764008
766	0.03953559703
767	0.03953246599
768	0.03953016605
769	0.03952707635
770	0.03952596704
771	0.03952263151
772	0.03952075777
773	0.03951495755
774	0.0395136532
775	0.03951186488
776	0.03950836969
777	0.03950409097
778	0.03950226
779	0.03949880211
780	0.03949522151
781	0.03949215527
782	0.0394900848
783	0.03948755672
784	0.03948638153
785	0.0394844763
786	0.03948209243
787	0.03947853296
788	0.03947595378
789	0.03947423135
790	0.03947075165
791	0.03946930044
792	0.03946702154
793	0.03946438573
794	0.0394632076
795	0.03945931984
796	0.0394560798
797	0.03945276394
798	0.03944967936
799	0.03944741316
800	0.03944652033
801	0.03944318098
802	0.03944008735
803	0.03943821857
804	0.03943479047
805	0.03943111955
806	0.03942815347
807	0.03942544988
808	0.03942299855
809	0.03942080775
810	0.03941746092
811	0.03941578356
812	0.03941217803
813	0.03941039455
814	0.03940784288
815	0.03940476621
816	0.03940258079
817	0.03940065674
818	0.03939846795
819	0.03939542933
820	0.03939286871
821	0.03939101628
822	0.03938860194
823	0.03938687883
824	0.03938441538
825	0.03938358514
826	0.03938126422
827	0.03937927093
828	0.03937565459
829	0.03937180543
830	0.03936924525
831	0.03936563019
832	0.03936446324
833	0.03936108868
834	0.0393582347
835	0.0393562498
836	0.03935354339
837	0.03935176401
838	0.039349257
839	0.03934713614
840	0.03934421961
841	0.03934313453
842	0.03934028633
843	0.0393375548
844	0.03933494766
845	0.03933234719
846	0.03932905237
847	0.03932487195
848	0.0393216035
849	0.03931862701
850	0.0393158336
851	0.03931243465
852	0.03930885507
853	0.03930496003
854	0.03930153047
855	0.03929940159
856	0.03929538162
857	0.0392921607
858	0.03929114549
859	0.03928854591
860	0.03928719303
861	0.03928405758
862	0.03928108799
863	0.03927992002
864	0.03927747853
865	0.03927563218
866	0.03927305327
867	0.03927065989
868	0.03926777987
869	0.03926400216
870	0.03925972211
871	0.03925836815
872	0.03925517187
873	0.03925229668
874	0.03924920168
875	0.03924632349
876	0.03924375211
877	0.03923863481
878	0.0392368135
879	0.03923343515
880	0.03923094758
881	0.03922794754
882	0.03922635334
883	0.03922268257
884	0.0392211323
885	0.03921826617
886	0.0392144188
887	0.03921198304
888	0.03921028899
889	0.0392086681
890	0.03920637621
891	0.03920492237
892	0.03920146068
893	0.03919966258
894	0.03919679253
895	0.03919444326
896	0.03919223393
897	0.03918906151
898	0.03918767676
899	0.03918599189
900	0.03918474179
901	0.03918196305
902	0.03917913596
903	0.039177867
904	0.03917356345
905	0.03917003315
906	0.03916800791
907	0.03916417129
908	0.03916291938
909	0.03916011815
910	0.03915675154
911	0.0391543493
912	0.03915216973
913	0.03914902953
914	0.03914704495
915	0.03914519148
916	0.03914092893
917	0.03913824
918	0.03913744554
919	0.039134262
920	0.03913320989
921	0.0391313609
922	0.0391278687
923	0.0391262824
924	0.03912438334
925	0.03912092001
926	0.03911872613
927	0.03911533809
928	0.03911304368
929	0.03911087934
930	0.03910905193
931	0.0391075939
932	0.03910513718
933	0.03910171826
934	0.03909884105
935	0.0390967122
936	0.0390947191
937	0.03909133891
938	0.03908838533
939	0.0390850997
940	0.03908205394
941	0.03908033344
942	0.03907670847
943	0.03907362243
944	0.0390713853
945	0.03906875053
946	0.03906544221
947	0.03906284303
948	0.03905937844
949	0.03905654686
950	0.03905461502
951	0.03905224212
952	0.03905114915
953	0.03904859897
954	0.03904573131
955	0.03904309904
956	0.03903991174
957	0.03903830904
958	0.03903735562
959	0.03903520852
960	0.03903233467
961	0.03902989149
962	0.03902680766
963	0.03902380374
964	0.03902089775
965	0.03901891013
966	0.03901663619
967	0.0390142068
968	0.0390115731
969	0.03900755746
970	0.03900580606
971	0.03900268868
972	0.03900102479
973	0.03899741924
974	0.03899484737
975	0.03899287556
976	0.03899184878
977	0.03899039718
978	0.03898793931
979	0.03898618656
980	0.03898311281
981	0.03898133074
982	0.03897857176
983	0.03897570515
984	0.03897355627
985	0.03897143219
986	0.03896891548
987	0.03896496674
988	0.03896344977
989	0.03896020144
990	0.03895730287
991	0.03895543661
992	0.03895366351
993	0.03895252893
994	0.0389505694
995	0.03894814852
996	0.03894583997
997	0.03894201201
998	0.03893979306
999	0.038937147
